"committee_id",ribbon,"candidate_id",count,total,outer,inner,"inner_color","inner_img","inner_link",office,"office_full","outer_link",party,"party_full","party_full_orig","party_orig","ribbon_color",state,"state_full"
null,null,H8PA07184,0,"883176.29",,"LUNKENHEIMER, ASHLEY","#1576b6","H8PA07184.jpg","https://www.fec.gov/data/candidate/H8PA07184/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA07192,0,"257651.99",,"MCCAULEY, GREGORY MICHAEL","#d8241e","H8PA07192.jpg","https://www.fec.gov/data/candidate/H8PA07192/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA07200,0,"1775287.68",,"SCANLON, MARY GAY","#1576b6","H8PA07200.jpg","https://www.fec.gov/data/candidate/H8PA07200/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA07218,0,"69009.38",,"POZOS, CLARE PUTNAM","#d8241e","H8PA07218.jpg","https://www.fec.gov/data/candidate/H8PA07218/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA07259,0,"9395.0",,"WRIGHT, THERESA","#1576b6","H8PA07259.jpg","https://www.fec.gov/data/candidate/H8PA07259/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA07275,0,"49206.0",,"SILIFIES, TIM",grey,"H8PA07275.jpg","https://www.fec.gov/data/candidate/H8PA07275/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",OTHERS,Others,"Libertarian Party",LIB,null,PA,Pennsylvania
null,null,H8PA08141,0,"501546.61",,"REDDICK, RACHEL","#1576b6","H8PA08141.jpg","https://www.fec.gov/data/candidate/H8PA08141/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA08158,0,"18657.0",,"MIHALEK, VALERIE L","#d8241e","H8PA08158.jpg","https://www.fec.gov/data/candidate/H8PA08158/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA08166,0,"54625.86",,"BACHER, STEVE","#1576b6","H8PA08166.jpg","https://www.fec.gov/data/candidate/H8PA08166/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA08174,0,"13930718.56",,"WALLACE, HENRY SCOTT","#1576b6","H8PA08174.jpg","https://www.fec.gov/data/candidate/H8PA08174/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA09024,0,"195405.06",,"EICHELBERGER, JOHN H. JR.","#d8241e","H8PA09024.jpg","https://www.fec.gov/data/candidate/H8PA09024/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA09032,0,"131212.0",,"REED, DAVE","#d8241e","H8PA09032.jpg","https://www.fec.gov/data/candidate/H8PA09032/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA09040,0,"5200.0",,"MERRILL, MAXIMILIAN","#d8241e","H8PA09040.jpg","https://www.fec.gov/data/candidate/H8PA09040/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA09057,0,"57254.16",,"MASTRIANO, DOUGLAS PH.D. COL PH.D","#d8241e","H8PA09057.jpg","https://www.fec.gov/data/candidate/H8PA09057/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA09065,0,"112546.09",,"BOSER, SUSAN","#1576b6","H8PA09065.jpg","https://www.fec.gov/data/candidate/H8PA09065/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA09073,0,"252052.27",,"HALCOVAGE, GEORGE F. JR.","#d8241e","H8PA09073.jpg","https://www.fec.gov/data/candidate/H8PA09073/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA09081,0,"24306.42",,"QUICK, LAURA","#1576b6","H8PA09081.jpg","https://www.fec.gov/data/candidate/H8PA09081/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA10147,0,"1880108.21",,"MEUSER, DANIEL","#d8241e","H8PA10147.jpg","https://www.fec.gov/data/candidate/H8PA10147/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA10170,0,"146760.53",,"HERSCHEL, JUDITH L","#1576b6","H8PA10170.jpg","https://www.fec.gov/data/candidate/H8PA10170/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA10188,0,"112985.62",,"MCLINKO, DOUG","#d8241e","H8PA10188.jpg","https://www.fec.gov/data/candidate/H8PA10188/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA10204,0,"304647.37",,"FEIGL-DING, ERIC","#1576b6","H8PA10204.jpg","https://www.fec.gov/data/candidate/H8PA10204/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA11053,0,"30034.41",,"HOWE, ROBERT ALAN","#1576b6","H8PA11053.jpg","https://www.fec.gov/data/candidate/H8PA11053/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA11061,0,"349627.49",,"BLOOM, STEPHEN","#d8241e","H8PA11061.jpg","https://www.fec.gov/data/candidate/H8PA11061/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA11087,0,"215241.73",,"LEWIS, ANDREW","#d8241e","H8PA11087.jpg","https://www.fec.gov/data/candidate/H8PA11087/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA11095,0,"1050664.07",,"WOLFF, DENNY","#1576b6","H8PA11095.jpg","https://www.fec.gov/data/candidate/H8PA11095/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA11103,0,"83384.0",,"PETERS, JOE","#d8241e","H8PA11103.jpg","https://www.fec.gov/data/candidate/H8PA11103/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA11111,0,"403867.0",,"BEILER, CHET","#d8241e","H8PA11111.jpg","https://www.fec.gov/data/candidate/H8PA11111/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA12069,0,"48483.6",,"PRIGG, THOMAS LEE","#1576b6","H8PA12069.jpg","https://www.fec.gov/data/candidate/H8PA12069/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA12077,0,"75292.07",,"ANTHONY, AARON","#1576b6","H8PA12077.jpg","https://www.fec.gov/data/candidate/H8PA12077/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA12085,0,"237994.18",,"TARASI, ELIZABETH M","#1576b6","H8PA12085.jpg","https://www.fec.gov/data/candidate/H8PA12085/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA12101,0,"57397.87",,"LINSENMAYER, RAYMOND","#1576b6","H8PA12101.jpg","https://www.fec.gov/data/candidate/H8PA12101/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA13117,0,"303110.16",,"GOODMAN, SHIRA MS.","#1576b6","H8PA13117.jpg","https://www.fec.gov/data/candidate/H8PA13117/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA13125,0,"1413470.44",,"JOYCE, JOHN","#d8241e","H8PA13125.jpg","https://www.fec.gov/data/candidate/H8PA13125/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA13133,0,"30733.55",,"OTTAWAY, BRENT M","#1576b6","H8PA13133.jpg","https://www.fec.gov/data/candidate/H8PA13133/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA14065,0,"670388.17",,"BOERIO, BIBIANA","#1576b6","H8PA14065.jpg","https://www.fec.gov/data/candidate/H8PA14065/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA15161,0,"14175.86",,"LEINER, WILLIAM JR.","#1576b6","H8PA15161.jpg","https://www.fec.gov/data/candidate/H8PA15161/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA15179,0,"63266.42",,"SIMMONS, JUSTIN JAY","#d8241e","H8PA15179.jpg","https://www.fec.gov/data/candidate/H8PA15179/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA15187,0,"451611.06",,"EDWARDS, GREG","#1576b6","H8PA15187.jpg","https://www.fec.gov/data/candidate/H8PA15187/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA15195,0,"267161.88",,"MACKENZIE, RYAN EDWARD","#d8241e","H8PA15195.jpg","https://www.fec.gov/data/candidate/H8PA15195/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA15211,0,"11232.23",,"WEIDMAN, DAVID WILLIAM","#1576b6","H8PA15211.jpg","https://www.fec.gov/data/candidate/H8PA15211/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA15229,0,"2870250.83",,"WILD, SUSAN","#1576b6","H8PA15229.jpg","https://www.fec.gov/data/candidate/H8PA15229/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA15237,0,"117699.0",,"UEHLINGER, SCOTT","#d8241e","H8PA15237.jpg","https://www.fec.gov/data/candidate/H8PA15237/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA15245,0,"922398.22",,"NOTHSTEIN, MARTY MR.","#d8241e","H8PA15245.jpg","https://www.fec.gov/data/candidate/H8PA15245/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA15252,0,"92040.0",,"PRIES, MICHAEL H","#d8241e","H8PA15252.jpg","https://www.fec.gov/data/candidate/H8PA15252/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA15260,0,"226600.0",,"BROWNING, DEAN","#d8241e","H8PA15260.jpg","https://www.fec.gov/data/candidate/H8PA15260/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA15278,0,"262745.0",,"MORGANELLI, JOHN","#1576b6","H8PA15278.jpg","https://www.fec.gov/data/candidate/H8PA15278/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA15286,0,"465825.64",,"DAVID, DAN","#d8241e","H8PA15286.jpg","https://www.fec.gov/data/candidate/H8PA15286/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA16060,0,"13995.0",,"GEORGE, JOHN","#1576b6","H8PA16060.jpg","https://www.fec.gov/data/candidate/H8PA16060/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA16078,0,"1631972.73",,"KING, JESSICA","#1576b6","H8PA16078.jpg","https://www.fec.gov/data/candidate/H8PA16078/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA16086,0,"46790.0",,"MULTARI, ROBERT DR.","#1576b6","H8PA16086.jpg","https://www.fec.gov/data/candidate/H8PA16086/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA16094,0,"28930.0",,"BEEMAN, EBERT GORDAN",grey,"H8PA16094.jpg","https://www.fec.gov/data/candidate/H8PA16094/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",OTHERS,Others,"Libertarian Party",LIB,null,PA,Pennsylvania
null,null,H8PA17050,0,"2157587.1",,"CHRIN, JOHN R","#d8241e","H8PA17050.jpg","https://www.fec.gov/data/candidate/H8PA17050/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA17068,0,"162861.81",,"KUNIEGEL, ROBERT JOSEPH","#d8241e","H8PA17068.jpg","https://www.fec.gov/data/candidate/H8PA17068/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA18157,0,"285769.74",,"SOLOMON, ROBERT","#1576b6","H8PA18157.jpg","https://www.fec.gov/data/candidate/H8PA18157/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA18165,0,"64602.77",,"IOVINO, PAMELA M","#1576b6","H8PA18165.jpg","https://www.fec.gov/data/candidate/H8PA18165/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA18173,0,"36003.23",,"CROSSEY, MICHAEL J","#1576b6","H8PA18173.jpg","https://www.fec.gov/data/candidate/H8PA18173/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA18181,0,"8888155.13",,"LAMB, CONOR","#1576b6","H8PA18181.jpg","https://www.fec.gov/data/candidate/H8PA18181/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H8PA18199,0,"920101.47",,"RESCHENTHALER, GUY MR.","#d8241e","H8PA18199.jpg","https://www.fec.gov/data/candidate/H8PA18199/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8PA18231,0,"2013476.24",,"SACCONE, RICK","#d8241e","H8PA18231.jpg","https://www.fec.gov/data/candidate/H8PA18231/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H8SC01090,0,"21070.0",,"PEREZ, THOMAS STAUFFER","#d8241e","H8SC01090.jpg","https://www.fec.gov/data/candidate/H8SC01090/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC01116,0,"1926220.81",,"CUNNINGHAM, JOE","#1576b6","H8SC01116.jpg","https://www.fec.gov/data/candidate/H8SC01116/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC01124,0,"1412832.79",,"ARRINGTON, KATHERINE ELIZABETH","#d8241e","H8SC01124.jpg","https://www.fec.gov/data/candidate/H8SC01124/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC01132,0,"15550.0",,"SMITH, TOBY","#1576b6","H8SC01132.jpg","https://www.fec.gov/data/candidate/H8SC01132/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC02106,0,"136937.39",,"CARRIGAN, SEAN J MR.","#1576b6","H8SC02106.jpg","https://www.fec.gov/data/candidate/H8SC02106/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC02114,0,"51206.43",,"ROBERTSON, ANNABELLE","#1576b6","H8SC02114.jpg","https://www.fec.gov/data/candidate/H8SC02114/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC03070,0,"268896.09",,"GEREN, MARY SMITH","#1576b6","H8SC03070.jpg","https://www.fec.gov/data/candidate/H8SC03070/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC04201,0,"8524.4",,"DAVIS, JOHN TIMOTHY","#1576b6","H8SC04201.jpg","https://www.fec.gov/data/candidate/H8SC04201/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC04227,0,"30932.86",,"TURNER, D LEE","#1576b6","H8SC04227.jpg","https://www.fec.gov/data/candidate/H8SC04227/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC04235,0,"40407.86",,"MORIN, WILLIAM C III","#1576b6","H8SC04235.jpg","https://www.fec.gov/data/candidate/H8SC04235/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC04250,0,"1770707.42",,"TIMMONS, WILLIAM R. IV","#d8241e","H8SC04250.jpg","https://www.fec.gov/data/candidate/H8SC04250/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04276,0,"278280.9",,"HAMILTON, DANIEL KELLER WIL","#d8241e","H8SC04276.jpg","https://www.fec.gov/data/candidate/H8SC04276/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04284,0,"136405.05",,"BURNS, MARK","#d8241e","H8SC04284.jpg","https://www.fec.gov/data/candidate/H8SC04284/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04300,0,"50299.83",,"BROWN, BRANDON PENDARVIS","#1576b6","H8SC04300.jpg","https://www.fec.gov/data/candidate/H8SC04300/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC04318,0,"384666.0",,"KIMBRELL, JOSHUA BRETT","#d8241e","H8SC04318.jpg","https://www.fec.gov/data/candidate/H8SC04318/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04326,0,"92477.7",,"PIERCE, DONNA SHANNON","#d8241e","H8SC04326.jpg","https://www.fec.gov/data/candidate/H8SC04326/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04342,0,"343037.73",,"BRIGHT, LEE","#d8241e","H8SC04342.jpg","https://www.fec.gov/data/candidate/H8SC04342/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04359,0,"106171.27",,"GRABEN, ERIC KNOX","#1576b6","H8SC04359.jpg","https://www.fec.gov/data/candidate/H8SC04359/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC04375,0,"202580.0",,"BROWN, STEPHEN H MR","#d8241e","H8SC04375.jpg","https://www.fec.gov/data/candidate/H8SC04375/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04383,0,"24875.0",,"MOSSER, JOHN MARSHALL","#d8241e","H8SC04383.jpg","https://www.fec.gov/data/candidate/H8SC04383/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04391,0,"47795.0",,"FURAY, GUY V MR.",grey,"H8SC04391.jpg","https://www.fec.gov/data/candidate/H8SC04391/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",OTHERS,Others,"American Party",AMP,null,SC,"South Carolina"
null,null,H8SC04409,0,"101965.0",,"EPLEY, JAMES","#d8241e","H8SC04409.jpg","https://www.fec.gov/data/candidate/H8SC04409/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC04417,0,"43084.98",,"SCHMID, CLAUDE MR.","#d8241e","H8SC04417.jpg","https://www.fec.gov/data/candidate/H8SC04417/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC05091,0,"76560.27",,"FEW, SHERI LOU MRS.","#d8241e","H8SC05091.jpg","https://www.fec.gov/data/candidate/H8SC05091/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC05109,0,"495314.96",,"MULLIKIN, TOM","#d8241e","H8SC05109.jpg","https://www.fec.gov/data/candidate/H8SC05109/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC05125,0,"463523.92",,"POPE, TOMMY","#d8241e","H8SC05125.jpg","https://www.fec.gov/data/candidate/H8SC05125/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC05141,0,"258721.0",,"CONNELLY, CHAD","#d8241e","H8SC05141.jpg","https://www.fec.gov/data/candidate/H8SC05141/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC05158,0,"2492659.43",,"NORMAN, RALPH W. JR.","#d8241e","H8SC05158.jpg","https://www.fec.gov/data/candidate/H8SC05158/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC05166,0,"5398.0",,"THORNTON, JOSH",grey,"H8SC05166.jpg","https://www.fec.gov/data/candidate/H8SC05166/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",OTHERS,Others,Other,OTH,null,SC,"South Carolina"
null,null,H8SC05174,0,"2025253.72",,"PARNELL, ARCHIE","#1576b6","H8SC05174.jpg","https://www.fec.gov/data/candidate/H8SC05174/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC05182,0,"65986.6",,"FRANK, ALEXIS","#1576b6","H8SC05182.jpg","https://www.fec.gov/data/candidate/H8SC05182/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC05216,0,"8960.0",,"MURPHY, LES","#1576b6","H8SC05216.jpg","https://www.fec.gov/data/candidate/H8SC05216/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC05257,0,"15022.36",,"LOUGH, STEPHEN HARRISON","#1576b6","H8SC05257.jpg","https://www.fec.gov/data/candidate/H8SC05257/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H8SC06107,0,"8829.28",,"GRESSMANN, GERHARD RALF REV","#d8241e","H8SC06107.jpg","https://www.fec.gov/data/candidate/H8SC06107/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H8SC07048,0,"43903.02",,"FISCHER, BRUCE DR.","#1576b6","H8SC07048.jpg","https://www.fec.gov/data/candidate/H8SC07048/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
